,Price,Livable surface,Kitchen equipment,Number of bathrooms,Number of toilets,Balcony,State of the property,Furnished,Surface of living-room,Number of showers,Number of facades,Surface terrace,Security door,Access for disabled,Surface garden,Garage,Brussels,Walloon Brabant,Flemish Brabant,Antwerp,Limburg,Liege,Namur,Hainaut,Luxembourg,West Flanders,East Flanders,Type property
225,425000,91,2,1,1,0,3,0,24,1,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226,350000,100,1,1,1,0,1,0,30,1,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227,192000,44,1,1,1,0,1,0,25,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
228,285000,75,2,1,1,0,1,0,22,1,2,10,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
229,200000,80,1,1,1,0,1,0,45,1,2,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
230,325000,100,2,1,2,0,1,0,30,1,2,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0
231,450000,125,1,1,1,0,1,0,37,1,2,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
232,315000,98,1,1,1,0,1,0,29,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
233,219000,72,1,1,1,0,2,0,22,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
234,385000,137,2,2,2,0,1,0,41,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235,545000,195,1,1,2,0,1,0,58,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236,645000,157,0,1,1,0,2,0,46,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
237,249000,70,2,1,1,0,1,1,25,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
238,275000,78,2,1,1,0,1,0,23,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
239,295000,88,2,1,1,0,1,0,26,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
240,185000,25,1,1,1,0,2,0,25,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
241,430000,130,1,1,2,0,1,0,39,1,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,299000,65,1,1,1,0,1,0,20,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,395000,57,2,1,1,0,1,0,39,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
244,450000,95,2,1,1,0,1,0,30,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
245,275000,98,2,1,1,0,1,0,29,1,2,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
246,460000,92,1,1,2,0,1,0,27,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
247,695000,225,2,2,2,0,2,0,84,2,2,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
248,450000,90,2,1,2,0,3,0,37,1,2,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,250000,75,2,1,1,0,1,1,23,1,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,219000,39,1,1,1,0,2,1,16,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
251,475000,155,1,2,3,0,2,0,41,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252,209000,78,1,1,1,0,1,0,28,1,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
253,269000,100,2,1,1,0,2,0,20,1,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
254,165000,50,1,1,1,0,2,0,20,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
255,125000,40,1,1,1,0,2,0,23,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
256,379000,120,1,1,1,0,2,0,36,1,3,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
257,225000,80,1,1,1,0,1,0,30,1,2,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
258,295000,120,1,1,1,0,2,0,25,1,2,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0
259,225000,103,1,1,1,0,1,0,36,1,4,8,0,0,600,0,1,0,0,0,0,0,0,0,0,0,0,0
260,270000,113,1,1,1,0,1,0,34,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
261,185000,76,1,1,1,0,1,0,22,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,139000,55,1,1,1,0,0,0,25,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
263,139000,55,1,1,1,0,0,0,25,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,315000,90,2,1,1,0,1,0,36,1,2,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
265,169500,59,1,1,1,0,1,0,18,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
266,265000,80,1,1,1,0,2,0,24,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
267,248000,89,1,1,1,0,2,0,27,1,2,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
268,350000,120,1,1,1,0,1,0,33,1,2,0,0,0,120,1,1,0,0,0,0,0,0,0,0,0,0,1
269,169000,55,1,1,1,0,1,0,15,1,2,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
270,399000,115,1,1,1,0,1,0,38,1,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
271,595000,230,1,2,3,0,2,0,44,1,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
272,235000,112,1,1,1,0,2,0,44,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
273,330000,140,2,1,1,0,0,0,45,1,2,67,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
274,990000,380,2,1,3,0,0,0,36,1,4,20,0,0,340,1,1,0,0,0,0,0,0,0,0,0,0,1
275,299000,110,2,1,1,0,1,0,33,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
276,419000,140,1,2,1,0,2,0,42,1,2,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
277,235000,105,1,1,1,0,1,0,34,1,4,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
278,244000,68,2,1,1,0,1,0,37,1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
279,275000,80,2,1,1,0,3,0,24,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,325000,100,2,1,1,0,3,0,30,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
281,499000,161,2,3,1,0,3,0,48,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282,280000,253,1,3,1,0,1,0,75,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283,269000,110,2,2,2,0,1,0,33,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284,239500,213,1,1,1,0,0,0,63,1,2,22,0,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0
285,375000,165,0,2,3,0,0,0,25,1,2,2,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1
286,359000,170,1,1,1,0,1,0,48,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
287,225000,111,2,1,1,0,1,0,33,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
288,299000,126,1,2,2,0,2,0,27,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
289,165000,74,1,1,1,0,1,0,22,1,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
290,192000,60,1,1,1,0,1,0,23,1,2,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,0
291,430000,170,2,1,1,0,2,0,32,1,2,50,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,1
292,239500,213,1,1,1,0,2,0,63,1,2,22,0,0,46,0,1,0,0,0,0,0,0,0,0,0,0,1
293,470000,220,1,1,1,0,1,0,42,2,2,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,1
294,409000,216,1,1,2,0,1,0,7,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
295,350000,145,1,1,1,0,1,0,27,1,2,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
296,395000,240,2,2,2,0,1,0,71,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
297,585000,220,1,2,4,0,2,0,44,1,2,15,0,0,126,1,1,0,0,0,0,0,0,0,0,0,0,1
298,549000,200,1,2,3,0,1,0,35,2,2,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
299,549000,265,1,1,3,0,2,0,36,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
300,319000,160,1,1,1,0,1,0,30,1,2,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
301,449000,230,1,1,2,0,0,0,60,2,2,20,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,1
302,389000,160,1,1,1,0,0,0,47,1,2,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0,1
303,360000,115,1,1,2,0,1,0,20,2,2,10,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,1
304,595000,234,1,2,2,0,1,0,31,2,2,4,0,1,157,1,1,0,0,0,0,0,0,0,0,0,0,1
305,539000,390,1,2,3,0,0,1,36,1,2,30,0,0,346,1,1,0,0,0,0,0,0,0,0,0,0,1
306,265000,100,1,1,1,0,1,0,30,1,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
307,199000,80,2,1,1,0,2,0,28,1,2,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,245000,100,0,1,1,0,1,0,35,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
309,259000,105,1,1,1,0,0,0,30,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
310,299000,132,1,1,1,0,1,0,42,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
311,200000,60,2,1,1,0,1,0,32,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
312,225000,85,1,1,1,0,1,0,33,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
313,169500,59,1,1,1,0,1,0,18,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
314,279500,79,2,1,2,0,3,0,38,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315,299500,81,2,1,1,0,3,0,21,1,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316,385000,160,1,1,1,0,1,0,66,1,2,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
317,189000,62,1,1,1,0,1,0,16,1,2,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0
318,139000,50,1,1,1,0,1,0,20,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
319,179500,75,1,1,1,0,1,0,22,1,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
320,149000,52,1,1,1,0,1,0,26,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
321,275000,78,2,1,1,0,1,0,23,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
322,210000,90,1,1,1,0,1,0,35,1,2,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
323,319000,85,1,1,1,0,2,0,20,1,2,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,299000,105,1,1,1,0,1,0,42,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
325,249000,95,1,1,1,0,1,0,35,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,324000,115,1,1,1,0,1,0,45,1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
327,240000,95,1,1,1,0,2,0,30,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
328,189000,78,1,1,1,0,1,0,27,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
329,295000,100,0,1,1,0,1,0,30,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
330,139000,42,1,1,1,0,1,0,17,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
331,229000,85,1,1,1,0,1,0,33,1,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,109000,40,1,1,1,0,1,0,12,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
333,275000,103,1,1,1,0,2,0,34,1,3,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
334,249000,85,1,1,1,0,1,0,31,1,4,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
335,159000,72,0,1,1,0,0,0,28,1,2,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,149000,65,1,1,1,0,1,0,25,1,2,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
337,145000,50,1,1,1,0,1,0,24,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
338,139000,40,0,1,1,0,0,0,15,1,2,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
339,259000,110,1,1,1,0,1,0,35,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,278000,78,1,1,1,0,0,0,20,1,2,7,0,0,76,1,1,0,0,0,0,0,0,0,0,0,0,0
341,205000,68,1,1,1,0,1,0,20,1,2,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
342,349000,115,1,1,1,0,1,0,45,1,2,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
343,315000,130,1,1,1,0,1,0,46,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344,245000,85,1,1,1,0,2,0,29,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
345,199000,107,1,1,1,0,1,0,37,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
346,339950,105,2,2,1,0,2,0,24,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
347,239950,70,2,1,1,0,2,0,16,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348,219000,80,1,1,1,0,1,0,27,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349,259000,100,1,1,1,0,1,0,39,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
350,199000,100,1,1,1,0,1,0,29,1,4,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
351,135000,40,1,1,1,0,1,0,25,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
352,249000,95,1,1,1,0,1,0,36,1,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
353,139000,55,1,1,1,0,1,0,16,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
354,295000,94,2,2,1,0,1,0,28,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,219000,80,2,1,1,0,1,0,30,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
356,119000,51,1,1,1,0,1,0,18,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
357,265000,90,2,1,1,0,1,0,36,1,2,12,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
358,87850,27,1,1,1,0,1,0,8,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
359,249000,96,1,1,1,0,1,0,31,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360,398000,185,1,1,3,0,0,0,33,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
361,499000,115,2,2,1,0,3,0,31,2,2,0,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0
362,220000,60,1,1,1,0,1,1,18,1,2,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
363,255000,80,1,1,1,0,1,0,24,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
364,225000,80,1,1,1,0,1,0,24,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365,239000,80,1,1,1,0,1,0,18,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366,595000,207,1,2,2,0,2,0,61,2,2,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
367,635000,217,2,1,3,0,2,0,64,1,2,40,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,370000,160,1,1,1,0,2,0,47,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
369,275000,105,2,1,1,0,1,0,31,1,2,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
370,265000,95,1,1,1,0,0,0,28,1,2,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0
371,299000,150,1,1,1,0,1,0,32,1,2,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,310000,110,2,1,1,0,2,0,33,1,2,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,275000,105,1,1,1,0,1,0,32,1,4,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
374,320000,100,1,1,1,0,0,0,35,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
375,255000,65,1,1,1,0,1,0,37,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
376,299000,96,1,1,1,0,1,0,29,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
377,225000,74,1,1,1,0,1,0,26,1,2,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
378,320000,100,1,1,1,0,0,0,30,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
379,289000,110,1,1,1,0,1,0,33,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
380,159000,71,1,1,1,0,1,0,26,1,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
381,289000,105,1,1,1,0,1,0,33,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
382,230000,85,1,1,1,0,1,0,29,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
383,710000,232,1,2,2,0,2,0,83,1,2,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
384,215000,75,1,1,1,0,1,0,20,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385,230000,100,1,2,1,0,0,0,22,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
386,230000,80,1,1,1,0,1,0,20,1,2,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0
387,190000,60,1,1,1,0,0,0,21,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388,285000,90,2,1,1,0,1,0,29,1,4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
389,245000,80,1,1,1,0,1,0,18,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,279000,105,1,1,1,0,0,0,31,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
391,219000,97,1,1,1,0,1,0,26,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
392,159000,37,1,1,1,0,2,0,11,1,2,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0
393,598000,175,1,3,1,0,2,0,52,1,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
394,449000,150,1,1,1,0,1,0,28,1,2,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,0,1
395,380000,104,1,1,1,0,1,0,34,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
396,330000,80,1,2,3,0,2,0,36,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
397,315000,73,2,1,2,0,1,0,33,2,2,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
398,540000,179,0,1,2,0,1,0,53,1,2,14,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
399,500000,220,2,1,3,0,1,0,32,2,2,0,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,1
400,159000,50,1,1,1,0,1,0,15,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401,235000,80,1,1,1,0,2,0,27,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
402,535000,255,2,1,1,0,1,0,75,1,2,0,0,0,180,0,1,0,0,0,0,0,0,0,0,0,0,1
403,515000,230,1,1,1,0,1,0,43,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
404,219000,80,1,1,1,0,1,0,30,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
405,229000,60,1,1,1,0,1,0,32,1,2,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0
406,269000,111,2,1,1,0,1,0,33,1,2,0,0,0,130,0,1,0,0,0,0,0,0,0,0,0,0,0
407,199000,71,2,1,1,0,2,0,31,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
408,360000,100,1,1,1,0,1,0,42,1,2,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0
409,249000,100,2,1,1,0,1,0,25,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
410,249000,100,2,1,1,0,1,0,25,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
411,359000,111,2,1,1,0,2,0,50,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
412,645000,278,1,1,2,0,1,0,36,1,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
413,275000,72,2,1,1,0,1,0,22,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
414,215000,80,0,1,1,0,0,0,24,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
415,460000,215,1,5,1,0,1,0,63,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
416,150000,70,2,1,1,0,1,0,21,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
417,365000,139,1,2,1,0,1,0,11,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
418,325000,100,2,1,1,0,3,0,30,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
419,275000,80,2,1,1,0,3,0,24,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
420,499000,161,2,3,1,0,3,0,48,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
421,479000,255,1,1,1,0,0,0,75,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
422,340000,145,1,1,2,0,2,0,43,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
423,429000,145,2,1,2,0,1,0,50,1,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
424,485000,176,2,1,2,0,1,0,25,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
425,795000,248,1,2,1,0,2,0,30,1,2,15,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,1
426,950000,330,2,2,3,0,2,0,43,2,2,22,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,1
427,550000,160,1,1,1,0,2,0,21,1,2,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1
428,599000,255,2,3,3,0,2,0,20,1,2,11,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,1
429,485000,195,0,2,2,0,0,0,29,2,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
430,448000,185,1,2,2,0,0,0,55,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
431,120000,28,1,1,1,0,0,0,9,1,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432,229000,75,2,1,1,0,2,0,25,1,2,0,1,0,1000,1,1,0,0,0,0,0,0,0,0,0,0,0
433,235000,90,1,1,2,0,2,0,25,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434,299000,110,1,1,1,0,2,0,33,1,2,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0
435,229000,100,1,1,1,0,0,0,35,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
436,240000,91,1,1,1,0,1,0,40,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
437,355000,98,2,2,3,0,2,0,11,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
438,360000,167,2,2,3,0,1,0,32,2,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
439,264000,105,1,1,1,0,1,0,31,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
440,240000,91,1,1,1,0,1,0,40,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
441,299000,128,1,1,1,0,1,0,49,1,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
442,350000,140,2,1,1,0,0,0,47,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
443,249000,133,1,1,1,0,1,0,35,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
444,224000,108,1,1,1,0,1,0,32,2,2,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
445,219000,73,1,1,1,0,1,0,32,1,2,17,0,0,59,0,1,0,0,0,0,0,0,0,0,0,0,0
446,328000,138,2,1,1,0,1,0,72,1,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
447,249000,105,1,1,1,0,0,0,30,1,2,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0
448,280000,95,2,2,2,0,2,0,28,2,2,10,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0
449,275000,85,1,1,2,0,1,0,31,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
450,219000,66,1,1,1,0,1,0,20,1,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
451,845000,310,2,3,4,0,1,0,58,3,2,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
452,389000,155,1,1,2,0,2,0,23,1,2,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
453,349500,125,1,1,2,0,0,0,37,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
454,515000,230,2,1,3,0,1,0,34,1,2,0,0,0,57,0,1,0,0,0,0,0,0,0,0,0,0,1
455,425000,240,1,1,1,0,1,0,42,1,2,18,0,0,55,1,1,0,0,0,0,0,0,0,0,0,0,1
456,375000,155,2,1,3,0,1,0,20,3,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1
457,420000,227,1,5,1,0,1,0,34,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
458,479000,240,1,1,1,0,1,0,53,1,2,0,0,0,150,0,1,0,0,0,0,0,0,0,0,0,0,1
